id,arcdiff,arcland
3338,1646410233,1646840467
3337,1646410053,1646840462
3334,1646401338,1646839226
3333,1646401122,1646839224
3332,1646400975,1646839221
3336,1646409743,1646838642
3335,1646408852,1646838634
3324,1646241738,1646829345
3323,1646240799,1646829339
3322,1646237080,1646829333
3321,1646233390,1646829325
3320,1646230489,1646829319
3372,1646784508,1646784835
3328,1646255367,1646770357
3361,1646703001,1646769605
3311,1646101650,1646768085
3310,1646092502,1646767751
3173,1644555126,1646767400
3365,1646717677,1646767141
3366,1646718699,1646766515
3364,1646717237,1646765814
3309,1646091181,1646765466
3307,1646089821,1646763634
3306,1646089805,1646763173
3302,1646070700,1646762749
3362,1646712356,1646762137
3360,1646700957,1646761853
3359,1646688143,1646761568
3354,1646633770,1646757156
3353,1646612448,1646757154
3352,1646612314,1646757152
3351,1646610377,1646757150
3350,1646610349,1646757148
3349,1646610271,1646757145
3348,1646610211,1646757134
3347,1646610130,1646757122
3346,1646422246,1646751538
3266,1645614160,1646665060
3284,1645694077,1646665057
3265,1645614023,1646665054
3327,1646247455,1646404652
3179,1644579780,1646395586
3178,1644579733,1646395555
3177,1644579711,1646395524
3176,1644579686,1646395490
3175,1644579653,1646395456
3161,1644503342,1646395427
3160,1644503320,1646395310
3159,1644503299,1646395275
3158,1644503279,1646395209
3087,1643899900,1646394981
3084,1643899800,1646394942
3082,1643899756,1646394890
3081,1643899738,1646394841
3076,1643899640,1646394732
2933,1643171336,1646249782
3317,1646175471,1646224898
3315,1646133730,1646216834
3261,1645534199,1646216040
3267,1645616816,1646162858
3271,1645648277,1646160662
3312,1646102775,1646147539
3304,1646089771,1646147299
3308,1646090039,1646147075
3313,1646104494,1646146680
3303,1646077217,1646144543
3285,1645708299,1646129565
3192,1644839279,1646129559
3191,1644839055,1646129552
3190,1644838901,1646129545
3189,1644838672,1646129539
3188,1644838378,1646129532
3187,1644837758,1646129527
3305,1646089787,1646109472
3301,1646070649,1646109339
3295,1646002015,1646071544
2748,1640792198,1646067775
3283,1645677090,1645829564
3233,1645042143,1645828698
3289,1645741122,1645825808
3291,1645808600,1645824142
3272,1645662412,1645824029
3180,1644604507,1645740656
3215,1645017894,1645737791
3286,1645711479,1645718152
3287,1645713137,1645717271
2844,1642062615,1645714855
3262,1645535384,1645704842
2428,1637633903,1645699067
3151,1644417174,1645699065
3174,1644571490,1645699063
3150,1644416838,1645699062
3149,1644416481,1645699060
3211,1644958902,1645689466
3209,1644956471,1645689463
3270,1645639238,1645647277
3269,1645638412,1645647271
2722,1640342852,1645559334
3212,1644967798,1645554598
3250,1645204525,1645547805
3249,1645197268,1645539753
3210,1644957506,1645538121
3235,1645043177,1645119319
3012,1643625976,1645095856
3232,1645038198,1645042382
3231,1645036538,1645037182
3197,1644929830,1645024847
3204,1644938572,1644984074
3145,1644378137,1644983596
3117,1644198239,1644956608
3157,1644477015,1644955816
3186,1644739095,1644954690
3194,1644860104,1644937754
3185,1644621742,1644937553
3181,1644606251,1644936403
3184,1644618684,1644935094
3148,1644414402,1644925182
3147,1644413926,1644925172
2887,1642675190,1644924534
2886,1642674642,1644924524
2885,1642674436,1644924520
2934,1643172391,1644863878
3165,1644512407,1644855930
3182,1644608350,1644853483
3183,1644618147,1644853433
3163,1644510668,1644853360
3098,1643921213,1644853311
3172,1644546318,1644853227
3171,1644545199,1644853221
3162,1644503581,1644849980
3113,1644027768,1644848331
3103,1643943765,1644846795
3124,1644244095,1644846156
3119,1644238187,1644619094
3164,1644511632,1644592735
3168,1644523163,1644591996
3167,1644522013,1644591912
3166,1644520062,1644591811
3156,1644442854,1644553972
3155,1644441879,1644508703
3154,1644441473,1644508139
3153,1644441424,1644508057
3152,1644441286,1644505168
3140,1644348538,1644504272
3096,1643918514,1644503709
3134,1644332290,1644498373
3133,1644332219,1644498372
3132,1644331834,1644498370
3137,1644345846,1644457200
3063,1643748788,1644442212
3062,1643737564,1644442051
3136,1644345653,1644441499
3065,1643750844,1644440969
3064,1643750018,1644440522
3060,1643736126,1644440195
3057,1643735013,1644439911
3056,1643733637,1644439385
3091,1643903242,1644438573
3093,1643903731,1644438085
3095,1643917793,1644436620
3144,1644356643,1644431651
3143,1644356156,1644431650
3090,1643903009,1644431390
2850,1642094488,1644425960
2849,1642094111,1644425956
2848,1642093874,1644425952
2847,1642070795,1644424547
2846,1642070317,1644424528
2845,1642070080,1644424526
3138,1644346298,1644422631
3141,1644348984,1644420942
3067,1643752713,1644420308
3109,1644009993,1644419996
3099,1643921516,1644419784
3035,1643639730,1644419241
2961,1643314706,1644418852
3139,1644347374,1644418758
3142,1644349393,1644418663
3126,1644252134,1644418496
3122,1644241922,1644418495
3068,1643753831,1644418398
3146,1644404647,1644418169
3135,1644336022,1644418131
3107,1643991532,1644417988
3130,1644310722,1644395405
3131,1644316458,1644395375
3079,1643899702,1644395076
3114,1644031632,1644376679
3116,1644197359,1644375661
3118,1644199487,1644362720
3120,1644239242,1644348682
3128,1644265351,1644327499
3127,1644257265,1644326830
3125,1644247659,1644326638
3123,1644243423,1644325880
3121,1644239428,1644325725
3083,1643899772,1644313977
3080,1643899720,1644313899
3078,1643899686,1644313835
3077,1643899668,1644313744
3110,1644011027,1644249136
3111,1644013939,1644248933
3115,1644039484,1644244429
3075,1643856419,1644242097
2903,1642747365,1644241317
2978,1643605741,1644240767
2977,1643593971,1644240564
3112,1644026458,1644240415
3105,1643985828,1644226028
3102,1643936017,1644182261
3097,1643919237,1644174002
3101,1643931158,1644009041
3094,1643911195,1644001101
3066,1643751004,1643864453
3073,1643829890,1643992377
3100,1643930857,1643986270
2612,1639444653,1643953643
3074,1643843127,1643953384
3071,1643826162,1643913909
3072,1643827879,1643906175
3069,1643822975,1643884417
3059,1643735910,1643884414
3058,1643735838,1643884405
2628,1639628484,1643862408
3055,1643731798,1643861016
3052,1643694045,1643860281
2976,1643593503,1643732038
2915,1642821518,1643731936
2888,1642678862,1643731883
2870,1642432467,1643731832
2814,1641955197,1643731728
2807,1641827082,1643731656
2877,1642529056,1643731567
2769,1641352284,1643731515
2876,1642528863,1643731430
2762,1641258237,1643731378
2808,1641827309,1643731209
2760,1641214615,1643731137
2759,1641213941,1643731057
2904,1642749774,1643730987
2752,1640832699,1643730877
2875,1642527932,1643730689
2809,1641838142,1643730599
3034,1643637614,1643724683
3033,1643636406,1643724263
2964,1643322809,1643723126
2968,1643381917,1643708306
3051,1643687056,1643690528
3050,1643686151,1643688760
3047,1643665412,1643682244
3041,1643657667,1643670686
3040,1643657433,1643670623
3039,1643657052,1643670494
3045,1643663902,1643670244
3042,1643660674,1643668647
3037,1643655594,1643668182
2969,1643393194,1643667872
2947,1643250160,1643667769
2960,1643313671,1643667174
2958,1643308341,1643665838
3038,1643655863,1643659271
3036,1643651625,1643658879
2973,1643407261,1643655036
2970,1643393478,1643649370
2967,1643381086,1643649369
2956,1643301376,1643649367
2953,1643286543,1643649366
2932,1643156073,1643643070
3015,1643626028,1643641813
3031,1643626517,1643640298
3030,1643626424,1643640298
3029,1643626330,1643640298
3028,1643626305,1643640298
3027,1643626267,1643640298
3026,1643626251,1643640298
3025,1643626233,1643640298
3024,1643626204,1643640297
3023,1643626183,1643640297
3022,1643626139,1643640297
3021,1643626124,1643640297
3020,1643626110,1643640297
3019,1643626094,1643640297
3018,1643626071,1643640297
3017,1643626051,1643640296
3014,1643626009,1643640296
3013,1643625989,1643640296
3011,1643625971,1643640296
3010,1643625958,1643640296
3009,1643625914,1643640296
3008,1643625900,1643640295
3007,1643625886,1643640295
3006,1643625847,1643640295
3005,1643625832,1643640295
3004,1643625812,1643640295
3003,1643625781,1643640295
3002,1643625759,1643640295
3001,1643625744,1643640295
3000,1643625726,1643640294
2999,1643625713,1643640294
2998,1643625699,1643640294
2997,1643625687,1643640294
2996,1643625672,1643640294
2995,1643625647,1643640293
2994,1643625630,1643640293
2993,1643625570,1643640293
2992,1643625549,1643640293
2991,1643625528,1643640275
2990,1643625380,1643640031
2989,1643625342,1643640030
2988,1643625191,1643640030
2987,1643625152,1643640029
2986,1643625069,1643640028
2985,1643624938,1643640027
2984,1643624855,1643640027
2983,1643624788,1643640026
2982,1643624769,1643640025
2981,1643624746,1643640025
2980,1643624722,1643640024
2979,1643624686,1643640024
2955,1643292990,1643622035
2954,1643289583,1643622015
2952,1643285912,1643621990
2951,1643284644,1643621973
2975,1643472438,1643594329
2974,1643468558,1643500173
2962,1643315239,1643471525
2957,1643308054,1643470860
2963,1643316834,1643470703
2946,1643248281,1643400930
2927,1643144274,1643390914
2966,1643373785,1643387974
2944,1643226569,1643298392
2940,1643210939,1643298389
2949,1643275387,1643296429
2942,1643221954,1643295985
2937,1643205133,1643295983
2936,1643203671,1643295978
2928,1643146465,1643295976
2929,1643146866,1643295972
2926,1643142331,1643295969
2925,1643139574,1643295965
2924,1643137446,1643295962
2941,1643215867,1643290929
2939,1643207285,1643290599
2923,1643131825,1643290332
2922,1643131196,1643290156
2943,1643225395,1643287594
2938,1643206175,1643287502
2935,1643201867,1643287114
2892,1642690463,1643286941
2891,1642690231,1643286935
2890,1642690028,1643286932
2874,1642514800,1643279856
2872,1642438985,1643279855
2871,1642437933,1643279854
2919,1643049774,1643128017
2918,1643038657,1643127933
2902,1642713597,1643120116
2901,1642712037,1643120113
2896,1642705738,1643120111
2897,1642706453,1643120107
2895,1642704117,1643120105
2894,1642702984,1643120103
2893,1642702151,1643120099
2884,1642621209,1643119747
2883,1642620489,1643119745
2881,1642600571,1643119741
2879,1642558962,1643119738
2869,1642190234,1643116095
2868,1642190041,1643116093
2865,1642189127,1643116090
2920,1643057033,1643115625
2917,1643037738,1643087779
2910,1642794403,1643059033
2909,1642792612,1643059032
2908,1642791260,1643059031
2906,1642782330,1643057280
2907,1642791062,1643055862
2900,1642709024,1643055512
2898,1642707227,1643054674
2882,1642615836,1643054394
2878,1642539686,1643054390
2858,1642106913,1643054387
2854,1642096065,1643054384
2853,1642095664,1643054383
2852,1642095436,1643054382
2851,1642094967,1643054381
2836,1642024390,1643054379
2835,1642022638,1643054377
2834,1642020207,1643054376
2833,1642019800,1643054374
2832,1642010765,1643054371
2831,1642009595,1643054369
2829,1642008075,1643054367
2899,1642708272,1643052719
2916,1643036895,1643047083
2880,1642588689,1643019915
2913,1642806584,1642899518
2912,1642801120,1642884910
2911,1642799527,1642881497
2914,1642808658,1642876423
2905,1642778936,1642796558
2826,1642005718,1642780810
2864,1642157515,1642780808
2825,1642005699,1642780806
2863,1642157425,1642780805
2824,1642005682,1642780804
2823,1642005661,1642780803
2822,1642005641,1642780801
2821,1642005619,1642780800
2820,1642005599,1642780799
2819,1642005580,1642780798
2818,1642005561,1642780797
2862,1642157282,1642780796
2817,1642005544,1642780794
2861,1642157207,1642780793
2816,1642005525,1642780792
2815,1642005504,1642780791
2856,1642099859,1642771943
2889,1642688797,1642770861
2728,1640599400,1642629611
2843,1642060973,1642519825
2842,1642060958,1642519812
2841,1642060949,1642519809
2840,1642060938,1642519805
2839,1642060925,1642519802
2838,1642060914,1642519795
2837,1642060897,1642519776
2770,1641380748,1642518994
2828,1642007619,1642515975
2805,1641576680,1642515560
2855,1642099379,1642515256
2803,1641568442,1642150013
2793,1641563481,1642149970
2798,1641564116,1642149864
2797,1641563583,1642149830
2796,1641563547,1642149786
2795,1641563530,1642149774
2794,1641563508,1642149758
2859,1642109086,1642128080
2783,1641479431,1642098225
2790,1641521431,1642078297
2830,1642009301,1642011198
2827,1642007409,1642010970
2813,1641922252,1641932843
2812,1641847162,1641930921
2810,1641840711,1641930784
2811,1641844618,1641930616
2788,1641507025,1641930418
2786,1641501571,1641919224
2774,1641400301,1641909932
2773,1641399684,1641909503
2791,1641557128,1641909159
2792,1641562562,1641908933
2804,1641570836,1641908632
2787,1641501899,1641885583
2785,1641485959,1641885302
2777,1641408652,1641885170
2780,1641413457,1641823825
2779,1641413096,1641823659
2778,1641408928,1641823376
2781,1641416590,1641823250
2806,1641772445,1641779625
2789,1641507227,1641779192
2772,1641395333,1641774671
2735,1640691398,1641561749
2734,1640691378,1641561735
2686,1640087734,1641561717
2685,1640087718,1641561692
2684,1640087701,1641561666
2683,1640087683,1641561654
2682,1640087668,1641561639
2681,1640087650,1641561607
2680,1640087630,1641561593
2679,1640087614,1641561564
2678,1640087597,1641561548
2677,1640087579,1641561532
2676,1640087560,1641561517
2675,1640087537,1641561476
2674,1640087512,1641561459
2673,1640087476,1641561442
2672,1640087406,1641561428
2671,1640087390,1641561415
2670,1640087376,1641561388
2669,1640087358,1641561374
2709,1640279446,1641561340
2708,1640279430,1641561325
2707,1640279409,1641561307
2668,1640087340,1641561290
2667,1640087326,1641561277
2666,1640087305,1641561260
2767,1641346318,1641398803
2706,1640239547,1641326266
2761,1641243162,1641250069
2699,1640192932,1640884174
2698,1640192866,1640884167
2695,1640191914,1640884161
2737,1640695434,1640884156
2736,1640695397,1640884149
2730,1640616273,1640866731
2727,1640597910,1640866692
2691,1640176082,1640866690
2726,1640597045,1640866668
2729,1640612593,1640866664
2740,1640707919,1640818074
2712,1640307853,1640811573
2743,1640737336,1640759425
2718,1640324060,1640735586
2717,1640323339,1640733715
2741,1640712922,1640732931
2733,1640632839,1640732193
2716,1640317056,1640720507
2715,1640314389,1640635225
2732,1640631391,1640633063
2731,1640629730,1640631569
2720,1640326519,1640631530
2714,1640313580,1640575998
2711,1640289825,1640574816
2710,1640286446,1640305953
2660,1640004595,1640261924
2664,1640084479,1640246076
2687,1640148484,1640240677
2705,1640198993,1640203109
2688,1640149012,1640199706
2689,1640149623,1640199563
2692,1640181201,1640189669
2690,1640170049,1640189643
2659,1640000358,1640092559
2658,1639998770,1640092467
2630,1639659676,1640083250
2629,1639659657,1640083234
2619,1639576551,1640083220
2618,1639576519,1640083206
2617,1639576484,1640083192
2662,1640012888,1640013563
2655,1639772183,1640012339
2654,1639770346,1640012166
2633,1639693911,1640011954
2661,1640011511,1640011892
2623,1639605091,1640011797
2652,1639763617,1639996656
2657,1639858247,1639860157
2656,1639773141,1639849023
2637,1639747917,1639849022
2636,1639746109,1639849020
2635,1639708117,1639849012
2653,1639768648,1639802774
2616,1639531463,1639801505
2626,1639627538,1639767692
2625,1639623566,1639767690
2651,1639753790,1639754459
2634,1639707841,1639746260
2620,1639585905,1639736736
2559,1638569405,1639675453
2624,1639617863,1639675242
2472,1637797991,1639622155
2611,1639425037,1639608308
2610,1639410436,1639608307
2609,1639410267,1639608304
2606,1639166987,1639608303
2605,1639166552,1639608300
2604,1639164180,1639608299
2596,1639012221,1639608297
2594,1639004069,1639608296
2593,1638997765,1639608293
2592,1638991804,1639608293
2591,1638989417,1639608292
2589,1638988833,1639608291
2590,1638989254,1639608290
2588,1638983567,1639608289
2587,1638980888,1639608288
2584,1638899294,1639608287
2614,1639496970,1639597908
2621,1639587254,1639597663
2622,1639591503,1639593680
2615,1639502095,1639575433
2585,1638970078,1639575069
2613,1639493949,1639574258
2561,1638792919,1639574043
2608,1639404416,1639573966
2607,1639258612,1639552591
2583,1638897720,1639509673
2582,1638895075,1639509672
2581,1638892905,1639509670
2580,1638892078,1639509668
2579,1638891264,1639509666
2578,1638886438,1639509664
2577,1638886243,1639509662
2572,1638838742,1639500752
2571,1638838244,1639500750
2569,1638837378,1639500747
2568,1638832298,1639500745
2567,1638826805,1639500744
2566,1638826100,1639500742
2565,1638825000,1639500739
2564,1638824652,1639500737
2563,1638823428,1639500734
2562,1638815670,1639500731
2412,1637269055,1639500348
2409,1637262828,1639500243
2576,1638879003,1639495690
2575,1638878986,1639495677
2574,1638878963,1639495661
2603,1639121462,1639459341
2367,1636987163,1639407018
2364,1636982027,1639407014
2359,1636749045,1639406996
2586,1638980112,1639402009
2480,1638143432,1639343518
2602,1639111108,1639296803
2601,1639096014,1639296386
2600,1639084964,1639294629
2599,1639034758,1639293598
2598,1639021089,1639293347
2597,1639019966,1639292768
2595,1639009525,1639292160
2502,1638358169,1639286563
2560,1638757134,1639284715
2550,1638545207,1638897287
2360,1636750493,1638890975
2558,1638561414,1638885899
2557,1638560876,1638885898
2556,1638560423,1638885895
2555,1638559616,1638885892
2554,1638558475,1638885889
2553,1638557208,1638885887
2552,1638557012,1638885884
2551,1638556704,1638885880
2546,1638488284,1638565647
2545,1638473077,1638553786
2376,1637013291,1638538702
2541,1638446553,1638534810
2540,1638446529,1638534809
2503,1638358758,1638524565
2417,1637330513,1638524529
2416,1637330494,1638524505
2415,1637330474,1638524486
2501,1638355693,1638433753
2498,1638257783,1638356316
2497,1638256313,1638356314
2496,1638246949,1638356312
2495,1638241750,1638356309
2494,1638240774,1638356306
2493,1638240449,1638356304
2492,1638240257,1638356302
2491,1638240079,1638356300
2490,1638239889,1638356298
2489,1638239619,1638356295
2488,1638239328,1638356293
2487,1638239319,1638356291
2486,1638239308,1638356289
2485,1638239297,1638356287
2484,1638239265,1638356285
2483,1638226326,1638355969
2482,1638222054,1638355967
2481,1638221919,1638355966
2500,1638319113,1638326455
2479,1638059317,1638210288
2478,1638059301,1638210286
2477,1638058842,1638210284
2476,1638058704,1638210166
2475,1637932553,1638181895
2470,1637787658,1638165240
2465,1637785315,1638164720
2464,1637785147,1638164373
2471,1637787817,1638164202
2462,1637702296,1638078235
2461,1637688232,1638076772
2460,1637687502,1638076606
2459,1637687426,1638076485
2430,1637640070,1638058473
2429,1637640059,1638058472
2389,1637098505,1637774710
2425,1637603482,1637697355
2358,1636747775,1637691352
2431,1637642231,1637679835
2427,1637629188,1637638534
2426,1637611867,1637614480
2424,1637594773,1637612010
2423,1637588440,1637593380
2408,1637245655,1637575142
2378,1637051144,1637575113
2377,1637051125,1637575073
2335,1636375616,1637575003
2334,1636375597,1637574940
2340,1636548570,1637574851
2422,1637529800,1637554213
2419,1637513317,1637531243
2421,1637528954,1637529923
2418,1637434105,1637437143
2404,1637173987,1637315836
2339,1636470029,1637315705
2344,1636582748,1637036861
2413,1637270175,1637285383
2414,1637271032,1637272110
2410,1637266473,1637271289
2407,1637180631,1637260740
2406,1637178531,1637248619
2405,1637177729,1637248615
2403,1637172092,1637248614
2383,1637089321,1637248275
2399,1637107199,1637247745
2402,1637161422,1637210280
2363,1636752019,1637176156
2401,1637159305,1637162805
2398,1637103520,1637161241
2397,1637102837,1637161239
2396,1637102646,1637161238
2395,1637101299,1637161236
2394,1637100972,1637160894
2393,1637100708,1637160892
2392,1637100177,1637160891
2391,1637099492,1637160889
2390,1637098910,1637160888
2388,1637097828,1637160886
2387,1637096770,1637160626
2386,1637095575,1637160625
2385,1637094745,1637160623
2384,1637093196,1637160509
2380,1637078609,1637158834
2382,1637088668,1637158117
2315,1635958384,1637157984
2381,1637081987,1637155947
2355,1636730147,1637155444
2353,1636729746,1637154625
2372,1637001834,1637153764
2375,1637010162,1637092104
2379,1637073031,1637085924
2352,1636729176,1637079782
2341,1636560805,1637078634
2373,1637002306,1637070188
2371,1636995504,1637070187
2370,1636994713,1637070186
2369,1636994701,1637070184
2368,1636988180,1637070183
2366,1636987052,1637069628
2365,1636986115,1637069627
2357,1636747509,1637011800
2361,1636751196,1637010744
2338,1636470009,1636965825
2317,1636021722,1636964732
2316,1636021702,1636964241
2354,1636730080,1636943820
2342,1636572168,1636746973
2336,1636403430,1636746845
2333,1636375353,1636746714
2331,1636150153,1636746599
2356,1636745182,1636746422
2276,1635188492,1636746408
2347,1636662060,1636671881
2349,1636668971,1636669416
2348,1636663404,1636668769
2343,1636576538,1636646604
2319,1636024681,1636553473
2311,1635947333,1636471315
2310,1635937163,1636453975
2337,1636411222,1636411398
2332,1636330702,1636385261
2314,1635958186,1636367841
2313,1635957996,1636367839
2312,1635957729,1636367838
2330,1636141759,1636142706
2329,1636136459,1636139172
2328,1636132731,1636139171
2321,1636033628,1636136886
2327,1636132550,1636132574
2324,1636055222,1636130656
2323,1636055048,1636128009
2322,1636054550,1636127812
2326,1636079315,1636120493
2306,1635861629,1636061139
2294,1635515832,1636025091
2308,1635869500,1635961720
2304,1635822971,1635903694
2309,1635881693,1635901646
2305,1635860817,1635901333
2303,1635799036,1635860582
2295,1635516442,1635839470
2288,1635411949,1635839359
2243,1634646318,1635839220
2237,1634567179,1635839188
2210,1634209367,1635839127
2209,1634209334,1635839094
2274,1635171313,1635799269
2299,1635706836,1635783417
2279,1635271007,1635652846
2298,1635539701,1635547840
2289,1635457111,1635547839
2297,1635534314,1635547837
2277,1635194456,1635541757
2278,1635269975,1635531100
2155,1633613847,1635501966
2154,1633613761,1635501945
2153,1633613412,1635501925
2152,1633613330,1635501924
2151,1633613250,1635501904
2150,1633613014,1635501900
2196,1634138419,1635501898
2287,1635368144,1635455563
2281,1635285403,1635368333
2270,1634856004,1635368332
2267,1634832071,1635368331
2266,1634830910,1635368330
2262,1634766809,1635368329
2280,1635272281,1635366520
2282,1635310992,1635366229
2286,1635358178,1635366228
2275,1635172311,1635356593
2273,1634913861,1635325357
2272,1634858033,1635268496
2219,1634249125,1635264931
2268,1634832494,1635173741
2269,1634853226,1634909714
2254,1634750062,1634909683
2271,1634857733,1634887400
2265,1634826663,1634848199
2253,1634742203,1634816300
2252,1634739315,1634816093
2223,1634289833,1634815892
2211,1634209386,1634815256
2261,1634765978,1634768084
2230,1634339441,1634760147
2260,1634754640,1634759985
2259,1634754093,1634759983
2258,1634753302,1634759981
2257,1634752605,1634759980
2256,1634751456,1634759976
2255,1634751444,1634759968
2249,1634662458,1634729108
2245,1634656867,1634719482
2208,1634209314,1634717261
2207,1634209287,1634717097
2250,1634666009,1634676945
2248,1634659058,1634668296
2247,1634659046,1634668295
2246,1634659036,1634668283
2242,1634608285,1634612302
2241,1634590609,1634606192
2240,1634589930,1634592161
2239,1634585699,1634588211
2238,1634582798,1634587529
2228,1634329342,1634581639
2227,1634327102,1634581637
2226,1634326122,1634581635
2225,1634323261,1634581632
2231,1634373500,1634488804
2235,1634379412,1634379457
2234,1634379380,1634379429
2233,1634379345,1634379428
2232,1634379313,1634379426
2229,1634339016,1634347417
2224,1634321042,1634326215
2222,1634254696,1634315338
2221,1634252712,1634315337
2189,1634132898,1634293408
2220,1634249737,1634249940
2218,1634248972,1634249061
2217,1634243301,1634243621
2216,1634241511,1634241587
2215,1634239156,1634239871
2214,1634227274,1634239866
2213,1634226347,1634239773
2205,1634164642,1634225286
2201,1634149728,1634225013
2120,1633349195,1634224951
2200,1634148647,1634222799
2199,1634145278,1634221951
2198,1634144779,1634221949
2184,1634048845,1634220571
2197,1634138905,1634196685
2202,1634149910,1634161174
2204,1634156414,1634160973
2186,1634069261,1634075875
2185,1634068550,1634075870
2148,1633558753,1634069151
2183,1634040765,1634068057
2173,1633964535,1634031392
2182,1633987589,1633987689
2181,1633983637,1633983769
2180,1633981870,1633983764
2179,1633977982,1633980559
2178,1633977013,1633980554
2177,1633976811,1633980553
2176,1633975521,1633980549
2175,1633973630,1633980544
2174,1633971412,1633972512
2171,1633722732,1633968009
2066,1632749410,1633943627
1982,1630935637,1633943325
2172,1633895261,1633896463
2169,1633656184,1633712107
2168,1633647666,1633712105
2167,1633646234,1633711616
2166,1633643226,1633711614
2165,1633636981,1633711611
2164,1633636449,1633711609
2163,1633636311,1633711607
2161,1633625344,1633711605
2147,1633558337,1633711602
2145,1633550439,1633711601
2144,1633549691,1633711288
2146,1633557384,1633710304
2143,1633546126,1633710167
2142,1633544326,1633710166
2141,1633535239,1633710150
2140,1633534529,1633710149
2139,1633533875,1633710147
2137,1633472574,1633710145
2136,1633472212,1633710143
2160,1633624118,1633705768
2158,1633623746,1633705767
2157,1633623627,1633705766
2135,1633470288,1633704302
2134,1633469434,1633704300
2133,1633468977,1633704298
2132,1633463826,1633704295
2131,1633458666,1633704293
2130,1633450182,1633704285
2138,1633522841,1633695790
2102,1633000122,1633695700
2100,1632996864,1633695679
2079,1632838751,1633695663
2078,1632838108,1633695642
2077,1632837803,1633695607
2076,1632836382,1633695569
2075,1632835556,1633695545
2074,1632835061,1633695518
2128,1633437275,1633679384
2127,1633437259,1633678565
2126,1633437236,1633678545
2156,1633615277,1633677994
2149,1633600303,1633677811
2129,1633438941,1633524478
2112,1633048207,1633522401
2119,1633342382,1633440690
2125,1633380761,1633404629
2124,1633379350,1633404628
2115,1633098809,1633386847
2123,1633371760,1633375972
2117,1633303169,1633370818
2122,1633361178,1633370584
2121,1633352324,1633369713
2113,1633087745,1633345999
2114,1633096407,1633344796
2103,1633016555,1633341020
2065,1632747082,1633287845
2116,1633107035,1633108320
2111,1633041584,1633104599
2109,1633034189,1633100110
2106,1633030189,1633100107
2022,1631880924,1633077635
2035,1632212840,1633077604
2107,1633030210,1633031342
2105,1633024736,1633031338
2104,1633024684,1633031337
2098,1632940287,1633025865
2096,1632936561,1633025645
2099,1632942206,1633025371
2097,1632939126,1633025369
2095,1632935665,1633024349
2094,1632931948,1633024347
2093,1632928341,1633024345
2092,1632922847,1633024343
2091,1632920551,1633019737
2089,1632868615,1633019735
2088,1632866445,1633019732
2087,1632863486,1633019731
2086,1632860519,1633019731
2101,1632997185,1633001727
2034,1632212822,1632994664
2033,1632212798,1632994500
2032,1632212778,1632994213
2012,1631716539,1632993350
2085,1632857725,1632865315
2084,1632855358,1632864907
2083,1632854276,1632864906
2082,1632853379,1632864904
2081,1632851266,1632864294
2080,1632850725,1632864290
2072,1632787044,1632864286
2071,1632782897,1632793928
2050,1632317914,1632783622
2070,1632780699,1632783214
2069,1632780620,1632783162
2068,1632764241,1632775275
2067,1632762702,1632774734
2010,1631610044,1632754946
1975,1630671600,1632742756
2061,1632388773,1632471175
2060,1632367951,1632425392
2058,1632352954,1632425391
2057,1632352900,1632425389
2056,1632352879,1632425388
2055,1632352847,1632425387
2054,1632352832,1632425386
2049,1632315436,1632401151
2041,1632232626,1632400992
2040,1632232375,1632400546
2039,1632231976,1632396089
2038,1632231558,1632395900
2037,1632231153,1632395539
2059,1632356815,1632373491
2030,1631906929,1632340135
2048,1632266690,1632338603
2026,1631887956,1632336137
2029,1631902493,1632333377
2024,1631887359,1632333350
2023,1631887293,1632331973
2047,1632265672,1632265873
2043,1632241266,1632251306
2027,1631888918,1632204812
2031,1632189657,1632195216
2014,1631721381,1632134505
2028,1631890255,1632082721
2017,1631741456,1631897760
2016,1631740105,1631897543
2015,1631739665,1631887103
2019,1631800597,1631870712
2011,1631700070,1631782848
2008,1631585686,1631743697
2007,1631578934,1631743360
1992,1631070742,1631608692
2006,1631557358,1631566205
1999,1631111228,1631524220
1981,1630932324,1631524210
1980,1630930824,1631524202
1979,1630926149,1631524167
1978,1630925014,1631524161
1977,1630920094,1631524154
1974,1630665116,1631524115
1972,1630590607,1631524071
2004,1631319288,1631417377
2005,1631340548,1631416280
2002,1631204469,1631275495
2001,1631204254,1631275494
2000,1631204081,1631275493
2003,1631231237,1631237732
1988,1631040085,1631229489
1986,1631036838,1631163517
1989,1631045145,1631161915
1985,1631034101,1631161827
1984,1631033331,1631161826
1983,1631031129,1631161824
1976,1630826241,1631161823
1998,1631084964,1631138569
1997,1631084203,1631138555
1996,1631084071,1631138550
1995,1631084011,1631138520
1994,1631083995,1631138509
1993,1631083969,1631138494
1990,1631061661,1631137738
1991,1631062223,1631137568
1987,1631038077,1631126024
1971,1630574937,1630657777
1968,1630443646,1630517642
1895,1628779076,1630492376
1969,1630443741,1630458549
1962,1630326056,1630408373
1966,1630331785,1630406007
1965,1630331744,1630406003
1964,1630331702,1630405998
1937,1629818709,1630312154
1961,1630055151,1630310691
1940,1629910558,1630107931
1939,1629910081,1630075685
1960,1630021121,1630074464
1959,1630021081,1630074450
1958,1630015420,1630074435
1957,1629984103,1630064870
1956,1629983995,1630064866
1955,1629983905,1630064863
1954,1629983807,1630064859
1953,1629983711,1630064856
1952,1629983620,1630064852
1951,1629983525,1630064848
1950,1629983412,1630064843
